Date	Time	Text	Picture	Pic description
2025-4-26	15:15:33	"""J'ai reçu presqu'au moment où je partais pour venir ici votre tout agréable bulletin ..."" à Raboteau, 1817-04-26, https://constance-de-salm.de/archiv/#/document/3937 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-02ys.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-4-26	13:43:01	"""J'ai reçu presqu'au moment où je partais pour venir ici votre tout agréable bulletin ..."" à Raboteau, 1817-04-26, https://constance-de-salm.de/archiv/#/document/4349 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03a5.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-4-27	15:56:12	"""Cher frère; je suis d’une tristesse mortelle aujourd’hui, et l’espoir que cette lettre ..."" à Théis, 1814-04-27, https://constance-de-salm.de/archiv/#/document/10499 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-07vy.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-4-27	08:14:32	"""Comment excuser mon long silence, Madame? Surtout après l'heureuse annonce que vous m'avez faite du mariage de la Princesse Sophie ..."" à Thurn und Taxis, 1827-04-27, https://constance-de-salm.de/archiv/#/document/246 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-006u.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-4-28	14:06:38	"""Je ne vous ai pas répondu de Paris, mon cher Chokier, j'avais trop à faire ..."" à Surlet de Chokier, 1815-04-28, https://constance-de-salm.de/archiv/#/document/4270 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-037y.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-4-29	18:39:41	"""Il n'y a rien de plus ridicule que l'éloignement, très aimable amie ..."" à Laya, 1820-04-29, https://constance-de-salm.de/archiv/#/document/4522 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03ey.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-4-30	09:26:28	"""Il est un nombre et propice et divin / C'est celui que l'on donne aux filles de mémoire; ..."" à Andrieux, 1817-04-30, https://constance-de-salm.de/archiv/#/document/4350 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03a6.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-5-1	17:13:57	"""Je vous ai promis, Mademoiselle, une réponse détaillée à votre avant-dernière lettre ..."" à Salis, 1798-05-01, https://constance-de-salm.de/archiv/#/document/10393 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-07t0.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-5-2	18:03:06	"""Je suis étonnée, ma chère amie, de ne pas recevoir de vos nouvelles depuis quelque temps ..."" à Salis, 1800-05-02, https://constance-de-salm.de/archiv/#/document/8585 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-06hl.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2025-5-3	08:22:00	"""Je vous ai promis de vous écrire, avant de quitter Paris, Monsieur et ami, et je tiens ma promesse ..."" à Raboteau, 1824-05-03, https://constance-de-salm.de/archiv/#/document/4002 #onthisday"	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-030l.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
