Date	Time	Text	Picture	Pic description
2024-07-03	18:06:02	»Madame la baronne, Madame la Princesse a reçu votre aimable lettre au moment de son départ de Paris ...« à Salis, 1824-07-03, https://constance-de-salm.de/archiv/#/document/8915 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-06q1.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-03	13:46:13	»Madame la baronne, Madame la Princesse a reçu votre aimable lettre au moment de son départ de Paris ...« à Salis, 1824-07-03, https://constance-de-salm.de/archiv/#/document/10341 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-07rk.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-04	15:10:30	»Me voici ici, Monsieur, et je veux vous donner de mes nouvelles ainsi qu‘à ma fille ...« à Drais, 1814-07-04, https://constance-de-salm.de/archiv/#/document/6187 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-04ox.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-04	16:57:13	»D'après ce qu'on m'écrit, Monsieur et ami, le jugement de l'Académie ...« à Barbier, 1817-07-04, https://constance-de-salm.de/archiv/#/document/4368 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03ao.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-05	17:52:38	»Je reçois à l’instant votre lettre du 28, Monsieur, et je me hâte d’y répondre ...« à Pailliet, 1827-07-05, https://constance-de-salm.de/archiv/#/document/11368 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-08ja.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-06	08:29:03	»Je commence à me reposer de mes fils, ma chère Minette ...« à Francq, 1814-07-06, https://constance-de-salm.de/archiv/#/document/6196 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-04p6.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-07	18:01:25	»J'ai reçu, il y a trois jours, votre dernière lettre et je n'ai pu encore y répondre ...« à Barbier, 1817-07-07, https://constance-de-salm.de/archiv/#/document/4369 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03ap.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-08	10:48:48	»J’ai reçu votre lettre du …, mon ancien ami, et elle m’a fait grand plaisir: ...« à Raboteau, 1821-07-08, https://constance-de-salm.de/archiv/#/document/3991 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-030a.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-08	14:22:02	»J’ai reçu votre lettre du …, mon ancien ami, et elle m’a fait grand plaisir: ...« à Raboteau, 1821-07-08, https://constance-de-salm.de/archiv/#/document/8287 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-06af.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-09	16:04:25	»Il y a bien longtems, Monsieur, que j’ai reçu votre très aimable lettre, et je me reprocherais beaucoup de ne pas y avoir encore répondu ...« à Raboteau, 1805-07-09, https://constance-de-salm.de/archiv/#/document/3878 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-02x5.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2024-07-10	13:45:44	»Puisque vous partez bientôt pour Wordt (?), mon cher voisin, je ne veux pas tarder à répondre à votre bonne et aimable lettre ...« à Hompesch-Rurich, 1828-07-10, https://constance-de-salm.de/archiv/#/document/9182 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-06wx.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
