Date	Time	Text	Picture	Pic description
2027-12-17	13:14:16	»J'ai reçu hier ta lettre du 13, mon cher Félix, et tu as dû voir par celle que je t'avais écrite 2 jours avant que notre départ est enfin décidé ...« à Francq, 1842-12-17, https://constance-de-salm.de/archiv/#/document/5312 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-040w.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-20	09:25:17	»Je suis, comme vous voyez, à Aix-la-Chapelle, Monsieur; j'y suis arrivée hier à cinq heures, me croyant assez bien ...« à Drais, 1839-12-20, https://constance-de-salm.de/archiv/#/document/8142 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-066s.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-21	14:32:21	»J’apprends par Monsieur Berville, Monsieur, qu’il se propose de faire insérer dans la „France littéraire“ une Épître sur la rime qu’il m’a adressée ...« à Malo, 1835-12-21, https://constance-de-salm.de/archiv/#/document/9674 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-07ag.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-22	16:03:55	»Que vous dire, mon ancien ami, sur mon long silence? ...« à Raboteau, 1821-12-22, https://constance-de-salm.de/archiv/#/document/3992 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-030b.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-24	19:25:10	»Je veux joindre une lettre pour vous, Monsieur, à une foule de billets que j'envoie à Monsieur Drais ...« à Boucharlat, 1833-12-24, https://constance-de-salm.de/archiv/#/document/5308 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-040s.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-25	09:20:10	»J’étais sur le point de quitter la campagne, Monsieur, lorsque j’ai reçu votre dernière lettre ...« à Pailliet, 1826-12-25, https://constance-de-salm.de/archiv/#/document/11361 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-08j3.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-26	08:24:03	»J'ai reçu votre lettre et votre réponse, mon ancien voisin ...« à Prous, 1819-12-26, https://constance-de-salm.de/archiv/#/document/2824 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-023z.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-27	17:31:55	»Il y a déjà longtemps que j’ai reçu votre lettre, ma chère ancienne voisine, et je vous aurais répondu beaucoup plutôt ...« à Lenders, 1828-12-27, https://constance-de-salm.de/archiv/#/document/9304 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-070a.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-28	10:49:43	»J’ai reçu il y a quelques jours votre très bonne lettre, ma chère sœur, je reçois à l’instant celle de mon frère ...« à Théis, 1828-12-28, https://constance-de-salm.de/archiv/#/document/10747 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-082p.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2027-12-29	09:21:04	»Vous aurez été étonné, Monsieur, de ne pas entendre parler de moi depuis que j’ai reçu votre bonne et grande lettre ...« à Villenave, 1834-12-29, https://constance-de-salm.de/archiv/#/document/9555 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-0775.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
