Date	Time	Text	Picture	Pic description
2026-12-21	15:27:01	»J'ai reçu hier votre lettre, Monsieur, et cette fois je ne veux pas tarder à vous répondre ...« à Berville, 1835-12-21, https://constance-de-salm.de/archiv/#/document/5110 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03va.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-22	17:17:07	»Que vous dire, mon ancien ami, sur mon long silence? ...« à Raboteau, 1821-12-22, https://constance-de-salm.de/archiv/#/document/8304 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-06av.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-22	15:40:57	»Que vous dire, mon ancien ami, sur mon long silence? ...« à Raboteau, 1821-12-22, https://constance-de-salm.de/archiv/#/document/4665 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03ix.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-24	11:22:10	»Je m’empresse de vous apprendre, Monsieur, quoique ce ne soit pas une grande nouvelle, que j’ai réussi ...« à Jullien de Paris, 1828-12-24, https://constance-de-salm.de/archiv/#/document/9299 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-0705.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-25	09:31:39	»Depuis bien longtemps, je remets de jour en jour à vous donner de mes nouvelles, mon ancien ami,  ...« à Raboteau, 1822-12-25, https://constance-de-salm.de/archiv/#/document/4863 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03of.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-26	19:44:43	»Étienne, en vérité, vous m’embarrassez fort: / Pour vous fêter en bonne catholique / J’ai feuilleté… ...« à Clavier, 1800-12-26, https://constance-de-salm.de/archiv/#/document/8609 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-06i9.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-26	09:10:06	»J'ai reçu votre lettre et votre réponse, mon ancien voisin ...« à Prous, 1819-12-26, https://constance-de-salm.de/archiv/#/document/4492 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-03e4.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-27	19:00:28	»Plus de vers galants ou joyeux, / Plus de couplets, plus de saillies, / Plus de ces vives réparties / D’où naissent les ris et les jeux ...« à Raboteau, 1814-12-27, https://constance-de-salm.de/archiv/#/document/3921 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-02yc.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-27	15:55:01	»Nous avons lu avec la plus grande attention la lettre que mon beau-frère nous a écrite relativement au projet ...« à Salm-Reifferscheidt-Dyck, 1819-12-27, https://constance-de-salm.de/archiv/#/document/9899 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-07gd.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
2026-12-28	16:53:39	»J’ai reçu il y a quelques jours votre très bonne lettre, ma chère sœur, je reçois à l’instant celle de mon frère ...« à Théis, 1828-12-28, https://constance-de-salm.de/archiv/#/document/9305 #onthisday	https://owncloud.gwdg.de/index.php/apps/files_sharing/ajax/publicpreview.php?file=%2F%2FCdS-b1-070b.png&c=2026c47172154296b50a936a6d54a4d2&x=1024&y=1024&a=1&t=tb2La6rIG13gzBN	Citation de l'incipit en orange sur lettre manuscrite de Constance de Salm en arrière plan.
